WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
12416,,,,51.140134,-112.911107,,20,SW,25,21,4,1915,,Approximately 10 meters east of house in pump house,SW-20-025-21-W4,911,metres,2011-10-20 10:38:47.710000000,CONVERSION
12417,,112740,,51.215669,-112.90557,,17,SW,26,21,4,,,Approximately 23 meters north of house,SW-17-026-21-W4,874,metres,2011-10-20 10:38:47.710000000,CONVERSION
12418,,,,52.128517,-112.878138,,36,SW,36,21,4,,,204 meters east of trailer,SW-36-036-21-W4,887,metres,2011-10-20 10:38:47.710000000,CONVERSION
12419,,1475873,,51.030198,-113.142836,,10,SW,24,23,4,2007,,10m east of driveway,SW-10-024-23-W4,916,metres,2011-10-20 10:38:47.710000000,CONVERSION
12420,,280075,,52.479948,-113.170328,,31,SW,40,23,4,1983,,"30 meters west of house, on west side of fence",SW-31-040-23-W4,813,metres,2011-10-20 10:38:47.710000000,CONVERSION
12421,,2088207,,52.484071,-113.312406,,31,SW,40,23,4,2007,,6 meters east of the house,SW-31-040-23-W4,813,metres,2011-10-20 10:38:47.710000000,CONVERSION
12422,,,,52.270606,-113.708451,,18,NW,38,26,4,,,1 m from north side of house,NW-18-038-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
12423,,122377,,51.080857,-113.049228,,29,NW,24,22,4,1946,,58 meters southeast of house,NW-29-024-22-W4,877,metres,2011-10-20 10:38:47.710000000,CONVERSION
12424,,,,50.951394,-113.413373,,15,SW,23,25,4,,,9 meters east of house,SW-15-023-25-W4,987,metres,2011-10-20 10:38:47.710000000,CONVERSION
12425,,,,51.826543,-113.370799,,17,SE,33,24,4,2001,,18 metres north of the house,SE-17-033-24-W4,895,metres,2011-10-20 10:38:47.710000000,CONVERSION
12426,,1470037,,51.60625,-113.54566,,35,SE,30,26,4,2004,,Approx. 1 metre west of South Shop (House Well),SE-35-030-26-W4,904,metres,2011-10-20 10:38:47.710000000,CONVERSION
12427,,284489,,51.34295,-113.73391,,28,NE,27,27,4,2002,,Approx. 20 metres southeast of shop (House Well),NE-28-027-27-W4,969,metres,2011-10-20 10:38:47.710000000,CONVERSION
12428,,135312,,51.60983,-113.54305,,36,SW,30,26,4,1973,,"Approx. 40 metres northeast of house, in pit under shed (House Well)",SW-36-030-26-W4,872,metres,2011-10-20 10:38:47.710000000,CONVERSION
12429,,298517,,51.829937,-113.381747,,17,SW,33,24,4,2001,,47 metres east of the house,SW-17-033-24-W4,891,metres,2011-10-20 10:38:47.710000000,CONVERSION
12430,,,,51.15371,-113.32401,,20,NW,25,24,4,,,Approximately 5 meters west of house,NW-20-025-24-W4,875,metres,2011-10-20 10:38:47.710000000,CONVERSION
12431,,294919,,51.834097,-113.289603,,14,NE,33,24,4,2000,,26 meters west of the house,NE-14-033-24-W4,872,metres,2011-10-20 10:38:47.710000000,CONVERSION
12432,,258684,,51.824527,-113.350274,,16,SW,33,24,4,1995,,12 meters west of house,SW-16-033-24-W4,891,metres,2011-10-20 10:38:47.710000000,CONVERSION
12433,,297812,,50.87099,-113.582037,,17,NW,22,26,4,2001,,Approximately 22 meters south of house,NW-17-022-26-W4,998,metres,2011-10-20 10:38:47.710000000,CONVERSION
12434,,,,51.159619,-113.332117,,29,SW,25,24,4,,,18 meters east of the house,SW-29-025-24-W4,900,metres,2011-10-20 10:38:47.710000000,CONVERSION
12435,,141716,,51.841635,-113.313868,,22,SE,33,24,4,1961,,3 meters west of wood shed,SE-22-033-24-W4,888,metres,2011-10-20 10:38:47.710000000,CONVERSION
12436,,141723,,51.845135,-113.311463,,23,SW,33,24,4,1974,,26 meters east of Range Road 242,SW-23-033-24-W4,884,metres,2011-10-20 10:38:47.710000000,CONVERSION
12437,,183384,,50.707649,-111.78307,,19,SE,20,13,4,1976,,20 m west of house,SE-19-020-13-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
12438,,,,51.05649,-113.51756,,23,SE,24,26,4,,,Approx. 10 metres southeast of the garage in pump house (HOUSE WELL),SE-23-024-26-W4,997,metres,2011-10-20 10:38:47.710000000,CONVERSION
12439,,280522,,51.24585,-113.57812,,28,SW,26,26,4,1995,,Approx. 10 metres south of the residence under a wishing well (HOUSE WELL),SW-28-026-26-W4,937,metres,2011-10-20 10:38:47.710000000,CONVERSION
12440,,247396,,51.24625,-113.57761,,28,SW,26,26,4,1994,,Approx. 40 metres northeast of the residence inside the northwest corner of the shop (STOCK WELL),SW-28-026-26-W4,942,metres,2011-10-20 10:38:47.710000000,CONVERSION
12441,,154819,,51.12635,-113.63361,,13,SE,25,27,4,1991,,Approx. 5 metres east of the residence (HOUSE WELL),SE-13-025-27-W4,969,metres,2011-10-20 10:38:47.710000000,CONVERSION
12442,,247402,,51.25494,-113.58459,,28,NW,26,26,4,1994,,Approx. 4 metres west of the garage (HOUSE WELL),NW-28-026-26-W4,945,metres,2011-10-20 10:38:47.710000000,CONVERSION
12443,,350321,,52.860597,-114.073118,,10,SW,45,1,5,1990,,15 m east of house,SW-10-045-01-W5,866,metres,2011-10-20 10:38:47.710000000,CONVERSION
12444,,,,52.832533,-114.196066,,34,SE,44,2,5,,,100 m west of house,SE-34-044-02-W5,929,metres,2011-10-20 10:38:47.710000000,CONVERSION
12445,,,,52.83221,-114.194201,,35,SW,44,2,5,,,50 m south of house,SW-35-044-02-W5,918,metres,2011-10-20 10:38:47.710000000,CONVERSION
12446,,1305145,,50.878522,-113.397279,,22,SW,22,25,4,2004,,Well 11 m northwest of house,SW-22-022-25-W4,925,metres,2011-10-20 10:38:47.710000000,CONVERSION
12447,,,,51.008334,-113.516152,,36,NW,23,26,4,1910,,6 m south of house under the deck,NW-36-023-26-W4,999,metres,2011-10-20 10:38:47.710000000,CONVERSION
12448,,288420,,51.21948,-113.51852,,14,SE,26,26,4,1977,,"Approx. 210 metres northeast of house, in field (House Well)",SE-14-026-26-W4,960,metres,2011-10-20 10:38:47.710000000,CONVERSION
12449,,252903,,51.007709,-113.51552,,36,NW,23,26,4,1977,,Southeast of house in corrals,NW-36-023-26-W4,1001,metres,2011-10-20 10:38:47.710000000,CONVERSION
12450,,157784,,51.24369,-113.53769,,26,SW,26,26,4,1991,,"Approx. 50 metres northeast of house, in field (House Well)",SW-26-026-26-W4,945,metres,2011-10-20 10:38:47.710000000,CONVERSION
12451,,,,52.083339,-112.811699,,9,NW,36,20,4,,,Old well is northeast of corralls about 5 m north of power pole,NW-09-036-20-W4,890,metres,2011-10-20 10:38:47.710000000,CONVERSION
12452,,1650036,,52.083225,-112.81149,,9,NW,36,20,4,2004,,New well is northeast of corralls about 15 m east of old well,NW-09-036-20-W4,885,metres,2011-10-20 10:38:47.710000000,CONVERSION
12453,,112962,,51.24088,-113.54077,,22,NE,26,26,4,1980,,"Approx. 7 metres southwest of house, in pit (House Well)",NE-22-026-26-W4,944,metres,2011-10-20 10:38:47.710000000,CONVERSION
12454,,135217,,51.59998,-113.50244,,30,NE,30,25,4,1980,,Approx. 25 metres east of chicken barn (East Well),NE-30-030-25-W4,893,metres,2011-10-20 10:38:47.710000000,CONVERSION
12455,,41078,,51.60041,-113.50433,,30,NE,30,25,4,2002,,Approx. 15 metres north of west Quonset (West Well),NE-30-030-25-W4,893,metres,2011-10-20 10:38:47.710000000,CONVERSION
12456,,,,51.25787,-113.58405,,33,SW,26,26,4,2003,,"Approx. 43 metres northeast of east shop, in pump house (East Well)",SW-33-026-26-W4,945,metres,2011-10-20 10:38:47.710000000,CONVERSION
12457,,,,51.25785,-113.58526,,33,SW,26,26,4,,,"Approx. 84 metres southwest of house, in northeast corner of Quonset (West Well)",SW-33-026-26-W4,939,metres,2011-10-20 10:38:47.710000000,CONVERSION
12458,,,,52.083468,-113.074851,,10,NW,36,22,4,,,"72 meters south of house, 20 meters west of barn in brown pumphouse",NW-10-036-22-W4,891,metres,2011-10-20 10:38:47.710000000,CONVERSION
12459,,112589,,51.12423,-113.3189,,8,NE,25,24,4,1980,,21 meters north of shop,NE-08-025-24-W4,915,metres,2011-10-20 10:38:47.710000000,CONVERSION
12460,,1476193,,51.118406,-113.285855,,9,NE,25,24,4,2009,,15 meters northwest of house,NE-09-025-24-W4,948,metres,2011-10-20 10:38:47.710000000,CONVERSION
12461,,122551,,51.052306,-113.282826,,15,NW,24,24,4,,,26 meters west of the trailer,NW-15-024-24-W4,975,metres,2011-10-20 10:38:47.710000000,CONVERSION
12462,,,,52.084169,-113.07538,,10,NW,36,22,4,,,Back porch of house on south side,NW-10-036-22-W4,892,metres,2011-10-20 10:38:47.710000000,CONVERSION
12463,,,,51.966514,-113.487781,,33,NE,34,25,4,1940,,23 meters south of house in pit of white garage,NE-33-034-25-W4,937,metres,2011-10-20 10:38:47.710000000,CONVERSION
12464,,1470477,,52.116299,-113.121306,,29,SW,36,22,4,2007,,"east of house, beside fence line",SW-29-036-22-W4,886,metres,2011-10-20 10:38:47.710000000,CONVERSION
12465,,251470,,51.35706,-113.69648,,35,NE,27,27,4,1967,,"Approx. 45 metres west of house, in pit (House Well)",NE-35-027-27-W4,951,metres,2011-10-20 10:38:47.710000000,CONVERSION
12466,,,,50.834852,-112.729274,,5,SE,22,20,4,,,Well approximately 30 m southwest of house,SE-05-022-20-W4,855,metres,2011-10-20 10:38:47.710000000,CONVERSION
12467,,252745,,51.003718,-113.427436,,33,NE,23,25,4,1983,,Approximately 34 meters south of house,NE-33-023-25-W4,994,metres,2011-10-20 10:38:47.710000000,CONVERSION
12468,,155466,,50.987516,-113.417641,,27,NW,23,25,4,,,27 meters south west of house,NW-27-023-25-W4,990,metres,2011-10-20 10:38:47.710000000,CONVERSION
12469,,1305001,,51.146001,-113.282529,,22,SW,25,24,4,1998,,Approximately 18 m north of the house,SW-22-025-24-W4,927,metres,2011-10-20 10:38:47.710000000,CONVERSION
12470,,111747,,50.859083,-113.442893,,8,NW,22,25,4,,,Approximately 5 m northwest of house,NW-08-022-25-W4,955,metres,2011-10-20 10:38:47.710000000,CONVERSION
12471,,,,50.877504,-113.397326,,15,NW,22,25,4,,,18 meters south west of house,NW-15-022-25-W4,929,metres,2011-10-20 10:38:47.710000000,CONVERSION
12472,,111821,,50.918026,-113.399381,,33,NE,22,25,4,1989,,Approximately 15 m northeast of house number 1,NE-33-022-25-W4,960,metres,2011-10-20 10:38:47.710000000,CONVERSION
12473,,113584,,50.918028,-113.399281,,33,NE,22,25,4,,,Approximately 23 m northeast of house number 1,NE-33-022-25-W4,955,metres,2011-10-20 10:38:47.710000000,CONVERSION
12474,,258192,,50.918374,-113.401277,,33,NE,22,25,4,1994,,"Approximately 23 m west of large shop, north of house # 1",NE-33-022-25-W4,958,metres,2011-10-20 10:38:47.710000000,CONVERSION
12475,,,,51.03609,-113.49817,,12,NE,24,26,4,,,32 meters northeast of barn,NE-12-024-26-W4,972,metres,2011-10-20 10:38:47.710000000,CONVERSION
12476,,,,51.037012,-113.016196,,9,NE,24,22,4,1930,,5 meters south of house,NE-09-024-22-W4,910,metres,2011-10-20 10:38:47.710000000,CONVERSION
12477,,,,52.87193,-113.15935,,8,NE,45,22,4,1920,,Approx.8 m southeast of the residence (HOUSE WELL),NE-08-045-22-W4,775,metres,2011-10-20 10:38:47.710000000,CONVERSION
12478,,41066,,51.381,-113.59728,,9,NE,28,26,4,2002,,Approx. 1 m north of the pump shed (BARN WELL),NE-09-028-26-W4,929,metres,2011-10-20 10:38:47.710000000,CONVERSION
12479,,141131,,51.38063,-113.59444,,9,NE,28,26,4,1989,,Approx. 45 m southwest of the residence (HOUSE WELL),NE-09-028-26-W4,924,metres,2011-10-20 10:38:47.710000000,CONVERSION
12480,,112275,,51.041014,-113.496309,,13,SE,24,26,4,1989,,8 meters north of house,SE-13-024-26-W4,964,metres,2011-10-20 10:38:47.710000000,CONVERSION
12481,,1476382,,51.048528,-113.263935,,15,NE,24,24,4,2010,,"302 meters northwest of Volker Stevin shop, 200 meters west of highway 21.",NE-15-024-24-W4,987,metres,2011-10-20 10:38:47.710000000,CONVERSION
12482,,258425,,50.903358,-113.63966,,26,NE,22,27,4,1995,,10 meters west of house,NE-26-022-27-W4,1016,metres,2011-10-20 10:38:47.710000000,CONVERSION
12483,,186587,,50.673754,-111.667475,,1,NE,20,13,4,1976,,5 m west of house,NE-01-020-13-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
12484,,251436,,51.32768,-113.72929,,22,NW,27,27,4,1976,,Directly beside deck on south side of house (House Well),NW-22-027-27-W4,969,metres,2011-10-20 10:38:47.710000000,CONVERSION
12485,,,,51.402,-113.07679,,19,SE,28,22,4,1910,,In basement of the shop,SE-19-028-22-W4,895,metres,2011-10-20 10:38:47.710000000,CONVERSION
12486,,,,51.40212,-113.0763,,19,SE,28,22,4,1952,,inside basement walkout of the east house (House Well),SE-19-028-22-W4,887,metres,2011-10-20 10:38:47.710000000,CONVERSION
12487,,285194,,51.10648,-113.65273,,1,NW,25,27,4,1996,,Approx. 10 metres west of house (House Well),NW-01-025-27-W4,976,metres,2011-10-20 10:38:47.710000000,CONVERSION
12488,,,,51.40815,-112.72497,,22,SE,28,20,4,1967,,in a pit in the northwest corner of the garage,SE-22-028-20-W4,841,metres,2011-10-20 10:38:47.710000000,CONVERSION
12489,,1470025,,51.54096,-113.39929,,1,NW,30,25,4,2002,,Approx. 3 metres north of garage (House Well),NW-01-030-25-W4,884,metres,2011-10-20 10:38:47.710000000,CONVERSION
12490,,225901,,51.527805,-113.56973,,34,NE,29,26,4,1980,,Approx. 7 metres east of house (House Well),NE-34-029-26-W4,903,metres,2011-10-20 10:38:47.710000000,CONVERSION
12491,,296546,,51.37489,-113.43079,,10,SE,28,25,4,2001,,Approx. 200 metres southwest of house in the pasture (House Well),SE-10-028-25-W4,929,metres,2011-10-20 10:38:47.710000000,CONVERSION
12492,,104459,,51.30176,-113.76638,,17,SE,27,27,4,1995,,Approx. 3 metres north of house inside a 5 gallon pail (House Well),SE-17-027-27-W4,1001,metres,2011-10-20 10:38:47.710000000,CONVERSION
12493,,112947,,51.20993,-113.52843,,11,NW,26,26,4,1983,,"Approx. 40 metres southeast of house, on lawn (House Well)",NW-11-026-26-W4,955,metres,2011-10-20 10:38:47.710000000,CONVERSION
12494,,112949,,51.20958,-113.52737,,11,NE,26,26,4,1977,,"Approx. 30 metres southwest of house, under wishing well (Parents Well)",NE-11-026-26-W4,947,metres,2011-10-20 10:38:47.710000000,CONVERSION
12495,,,,51.21281,-113.52877,,14,SW,26,26,4,,,"Approx. 5 metres west of house, in pit (Farm Well)",SW-14-026-26-W4,950,metres,2011-10-20 10:38:47.710000000,CONVERSION
12496,,223330,,51.18217,-113.70177,,34,NW,25,27,4,1993,,Approx. 40 metres southwest of house along the trees (House Well),NW-34-025-27-W4,988,metres,2011-10-20 10:38:47.710000000,CONVERSION
12497,,,,51.16812,-113.256384,,26,NW,25,24,4,1997,,Approximately 22 meters southwest of house,NW-26-025-24-W4,890,metres,2011-10-20 10:38:47.710000000,CONVERSION
12498,,,,52.530992,-113.009045,,18,NE,41,21,4,2006,,north of farmsted,NE-18-041-21-W4,802,metres,2011-10-20 10:38:47.710000000,CONVERSION
12499,,230811,,52.52366,-113.010863,,18,SE,41,21,4,1980,,9 meters west of the milk barn,SE-18-041-21-W4,811,metres,2011-10-20 10:38:47.710000000,CONVERSION
12500,,230815,,52.524373,-113.01178,,18,SE,41,21,4,1988,,8 meters north of barn,SE-18-041-21-W4,797,metres,2011-10-20 10:38:47.710000000,CONVERSION
12501,,1305049,,51.164657,-113.256429,,26,NW,25,24,4,2005,,Approximately 52 meters south of new house,NW-26-025-24-W4,881,metres,2011-10-20 10:38:47.710000000,CONVERSION
12502,,,,51.091505,-113.347111,,31,NW,24,24,4,,,Approximately 519 meters south of Township Road 250 and 458 meters east of Range Road 250,NW-31-024-24-W4,955,metres,2011-10-20 10:38:47.710000000,CONVERSION
12503,,230814,,52.523152,-113.010633,,18,SE,41,21,4,1983,,"6 meters north of the house, 5 meters east of the trailer, in the garden",SE-18-041-21-W4,794,metres,2011-10-20 10:38:47.710000000,CONVERSION
12504,,291545,,51.179218,-113.329801,,32,NW,25,24,4,1999,,Approximately 8 meters north of shop,NW-32-025-24-W4,910,metres,2011-10-20 10:38:47.710000000,CONVERSION
12505,,,,52.523149,-113.011311,,18,SE,41,21,4,1961,,Inside east side of house,SE-18-041-21-W4,787,metres,2011-10-20 10:38:47.710000000,CONVERSION
12506,,,,51.01876,-113.680621,,3,NE,24,27,4,,,Approximately 8 meters south of garage,NE-03-024-27-W4,1007,metres,2011-10-20 10:38:47.710000000,CONVERSION
12507,,,,50.882591,-113.560896,,20,SE,22,26,4,2009,,20 meters west of house,SE-20-022-26-W4,1004,metres,2011-10-20 10:38:47.710000000,CONVERSION
12508,,154492,,52.074368,-113.245549,,8,SE,36,23,4,1985,,48 meters east of the house in the pit,SE-08-036-23-W4,933,metres,2011-10-20 10:38:47.710000000,CONVERSION
12509,,116005,,52.098502,-113.218581,,15,NW,36,23,4,1981,,North of house in rock garden,NW-15-036-23-W4,919,metres,2011-10-20 10:38:47.710000000,CONVERSION
12510,,116006,,52.090942,-113.2198,,16,SE,36,23,4,1972,,in pit 1 meter west of house,SE-16-036-23-W4,931,metres,2011-10-20 10:38:47.710000000,CONVERSION
12511,,,,51.411604,-112.747959,,21,NE,28,20,4,2008,,Approximetaly 5 meters south of house,NE-21-028-20-W4,853,metres,2011-10-20 10:38:47.710000000,CONVERSION
12512,,,,52.832583,-114.194385,,35,SW,44,2,5,,,Buried 5 m south of house,SW-35-044-02-W5,920,metres,2011-10-20 10:38:47.710000000,CONVERSION
12513,,,,52.806305,-114.31712,,23,SE,44,3,5,1952,,In basement of house,SE-23-044-03-W5,962,metres,2011-10-20 10:38:47.710000000,CONVERSION
12514,,,,52.806252,-114.317954,,23,SE,44,2,5,1912,,60 m north of house,SE-23-044-02-W5,955,metres,2011-10-20 10:38:47.710000000,CONVERSION
12515,,,,52.829173,-114.195822,,34,SE,44,2,5,,,6 m south of house,SE-34-044-02-W5,916,metres,2011-10-20 10:38:47.710000000,CONVERSION
12516,,,,52.861589,-114.073571,,10,SW,45,1,5,,,80 m north of house,SW-10-045-01-W5,872,metres,2011-10-20 10:38:47.710000000,CONVERSION
12517,,,,52.805836,-114.319034,,23,SE,44,3,5,,,60 m NW of house,SE-23-044-03-W5,953,metres,2011-10-20 10:38:47.710000000,CONVERSION
12519,,,,52.810196,-114.220151,,21,NE,44,2,5,1960,,5 m SE of house,NE-21-044-02-W5,953,metres,2011-10-20 10:38:47.710000000,CONVERSION
12520,,,,52.85717,-114.071254,,3,NW,45,1,5,,,In basement of house,NW-03-045-01-W5,900,metres,2011-10-20 10:38:47.710000000,CONVERSION
12521,,473487,,52.814834,-114.220434,,28,SE,44,2,5,1920,,20 m west of house,SE-28-044-02-W5,930,metres,2011-10-20 10:38:47.710000000,CONVERSION
12522,,367011,,52.85888,-114.058227,,10,SE,45,1,5,1979,,2 m west of house,SE-10-045-01-W5,875,metres,2011-10-20 10:38:47.710000000,CONVERSION
12523,,291474,,50.918495,-113.404556,,33,NE,22,25,4,1999,,Approximately 3 m south of pumphouse,NE-33-022-25-W4,950,metres,2011-10-20 10:38:47.710000000,CONVERSION
12524,,125523,,50.89389,-113.637982,,26,SE,22,27,4,1986,,Aprroximately 14 m Northeast of house,SE-26-022-27-W4,1016,metres,2011-10-20 10:38:47.710000000,CONVERSION
12525,,,,50.892819,-113.635949,,26,SE,22,27,4,,,Pit well 2 m east of abondoned house,SE-26-022-27-W4,1010,metres,2011-10-20 10:38:47.710000000,CONVERSION
12526,,1240120,,51.32089,-113.75416,,21,SW,27,27,4,2003,,Approx. 40 metres north of house  (HouseWell),SW-21-027-27-W4,981,metres,2011-10-20 10:38:47.710000000,CONVERSION
12527,,,,51.3175,-113.55805,,23,SW,27,26,4,1995,,Approx. 18 metres north of house (House Well),SW-23-027-26-W4,913,metres,2011-10-20 10:38:47.710000000,CONVERSION
12528,,163425,,52.12203,-112.82797,,29,NW,36,20,4,1992,,"approx. 1 metre south of house, inside deck (House Well)",NW-29-036-20-W4,894,metres,2011-10-20 10:38:47.710000000,CONVERSION
12529,,,,52.13308,-112.8102,,33,SW,36,20,4,,,Approx. 250 metres southwest of weigh scale on south side of access road (Well #1),SW-33-036-20-W4,844,metres,2011-10-20 10:38:47.710000000,CONVERSION
12530,,,,51.093223,-113.513604,,36,NW,24,26,4,1965,,Pit of old house,NW-36-024-26-W4,953,metres,2011-10-20 10:38:47.710000000,CONVERSION
12531,,,,51.24229,-113.58841,,29,SE,26,26,4,2001,,Approx. 100 metres West of house (Main Well),SE-29-026-26-W4,958,metres,2011-10-20 10:38:47.710000000,CONVERSION
12532,,,,51.24266,-113.5966,,29,SE,26,26,4,,,"Approx. 4 metres north of house, in pit (House Well)",SE-29-026-26-W4,955,metres,2011-10-20 10:38:47.710000000,CONVERSION
12533,,112977,,51.24492,-113.59644,,29,SE,26,26,4,1984,,Approx. 120 metres northeast of north quonset (Stock Well),SE-29-026-26-W4,950,metres,2011-10-20 10:38:47.710000000,CONVERSION
12534,,,,51.34676,-113.68696,,35,SE,27,27,4,,,Approx. 10 metres north of house (House Well),SE-35-027-27-W4,950,metres,2011-10-20 10:38:47.710000000,CONVERSION
12535,,,,50.874783,-113.696998,,16,NW,22,27,4,,,46 meters north of house in white pumphouse,NW-16-022-27-W4,1015,metres,2011-10-20 10:38:47.710000000,CONVERSION
12536,,125514,,50.891329,-113.654836,,22,NE,22,27,4,1971,,41 meters north of turkey barn,NE-22-022-27-W4,1025,metres,2011-10-20 10:38:47.710000000,CONVERSION
12537,,1475864,,50.891863,-113.656303,,22,NE,22,27,4,2007,,South of pumphouse,NE-22-022-27-W4,1032,metres,2011-10-20 10:38:47.710000000,CONVERSION
12538,,295555,,51.007203,-113.422927,,34,NW,23,25,4,2000,,9 meters south of house,NW-34-023-25-W4,1000,metres,2011-10-20 10:38:47.710000000,CONVERSION
12539,,252758,,51.006476,-113.423303,,34,NW,23,25,4,1981,,7 meters south of pumphouse beside power pole,NW-34-023-25-W4,984,metres,2011-10-20 10:38:47.710000000,CONVERSION
12540,,,,51.404719,-112.663081,,19,SE,28,19,4,,,7 meters east of trailer,SE-19-028-19-W4,692,metres,2011-10-20 10:38:47.710000000,CONVERSION
12541,,,,50.97838,-113.638942,,24,NE,23,27,4,1975,,"24 meters southeast of house, 8 meters west of driveway",NE-24-023-27-W4,1006,metres,2011-10-20 10:38:47.710000000,CONVERSION
12542,,238381,,50.856265,-113.674244,,10,NW,22,27,4,1993,,96 m south of house in pasture,NW-10-022-27-W4,1004,metres,2011-10-20 10:38:47.710000000,CONVERSION
12543,,,,51.404231,-112.663912,,19,SE,28,19,4,,,In basement of house,SE-19-028-19-W4,704,metres,2011-10-20 10:38:47.710000000,CONVERSION
12544,,240957,,51.32746,-113.55286,,23,NE,27,26,4,1994,,Approx. 90 metres south of house (Well #2),NE-23-027-26-W4,912,metres,2011-10-20 10:38:47.710000000,CONVERSION
12545,,294050,,51.32822,-113.55271,,23,NE,27,26,4,2000,,Approx. 30 metres southeast of house (House Well),NE-23-027-26-W4,913,metres,2011-10-20 10:38:47.710000000,CONVERSION
12546,,,,51.24077,-113.54221,,22,NE,26,26,4,,,Approx. 20 metres northeast of house  (House Well),NE-22-026-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
12547,,,,51.057733,-113.282623,,22,SW,24,24,4,1998,,Approximately 24  m south east of shop,SW-22-024-24-W4,981,metres,2011-10-20 10:38:47.710000000,CONVERSION
12548,,224972,,51.37131,-113.75449,,4,NW,28,27,4,1973,,"Approx. 30 metres northeast of house, in pump shed (House Well)",NW-04-028-27-W4,977,metres,2011-10-20 10:38:47.710000000,CONVERSION
12549,,,,51.056959,-113.282185,,22,SW,24,24,4,,,Well is approximately 110 m southeast of office,SW-22-024-24-W4,972,metres,2011-10-20 10:38:47.710000000,CONVERSION
12550,,136113,,52.002373,-113.355546,,15,SW,35,25,4,1972,,pit location approximately 100m south east of house,SW-15-035-25-W4,945,metres,2011-10-20 10:38:47.710000000,CONVERSION
12551,,295571,,51.145577,-113.005482,,21,SE,25,22,4,2000,,Well approximately 136 m north of house,SE-21-025-22-W4,928,metres,2011-10-20 10:38:47.710000000,CONVERSION
12552,,112311,,51.06177,-113.5199,,23,NE,24,26,4,1970,,basement of the residence (HOUSE WELL),NE-23-024-26-W4,991,metres,2011-10-20 10:38:47.710000000,CONVERSION
12553,,,,51.0602,-113.51794,,23,NE,24,26,4,1969,,Approx. 1 metre south of the residence (HOUSE WELL),NE-23-024-26-W4,997,metres,2011-10-20 10:38:47.710000000,CONVERSION
12554,,,,51.41703,-113.01491,,27,SE,28,22,4,,,Inside basement walkout on the northwest side of the residence (HOUSE WELL),SE-27-028-22-W4,877,metres,2011-10-20 10:38:47.710000000,CONVERSION
12555,,159972,,51.38078,-112.92903,,8,NW,28,21,4,1978,,Approx. 75 metres southwest of the residence in a well pit in the pasture (HOUSE WELL),NW-08-028-21-W4,898,metres,2011-10-20 10:38:47.710000000,CONVERSION
12556,,,,51.41699,-113.01516,,27,SE,28,22,4,,,Approx. 25 m west of the residence in the pump house (SPARE WELL),SE-27-028-22-W4,875,metres,2011-10-20 10:38:47.710000000,CONVERSION
12557,,1305132,,51.32804,-112.91798,,20,NE,27,21,4,2006,,Approx. 3 metres south of the pumphouse (HOUSE WELL),NE-20-027-21-W4,833,metres,2011-10-20 10:38:47.710000000,CONVERSION
12558,,250138,,51.32373,-113.42453,,23,NW,27,25,4,1975,,"Approx. 10 metres southwest of old barn, in pit (Secondary Well)",NW-23-027-25-W4,901,metres,2011-10-20 10:38:47.710000000,CONVERSION
12559,,250139,,51.32261,-113.42342,,23,NW,27,25,4,1978,,"Approx. 4 metres east of house, in pit inside garden shed (House Well)",NW-23-027-25-W4,906,metres,2011-10-20 10:38:47.710000000,CONVERSION
12560,,,,51.35686,-113.49703,,32,NW,27,25,4,,,"Approx. 10 metres west of north house, in basement of shed  (House Well)",NW-32-027-25-W4,920,metres,2011-10-20 10:38:47.710000000,CONVERSION
12561,,220460,,51.3557,-113.49554,,32,NW,27,25,4,1971,,Northwest corner of southeast shop (Farm Well),NW-32-027-25-W4,919,metres,2011-10-20 10:38:47.710000000,CONVERSION
12562,,296545,,51.35434,-113.47353,,33,NW,27,25,4,2001,,Approx. 2 metres east of house (House Well),NW-33-027-25-W4,910,metres,2011-10-20 10:38:47.710000000,CONVERSION
12563,,,,51.34297,-113.55544,,26,NE,27,26,4,1988,,Approx. 70 metres east of scale house (Yard Well),NE-26-027-26-W4,911,metres,2011-10-20 10:38:47.710000000,CONVERSION
12564,,293530,,51.34253,-113.72941,,27,NW,27,27,4,2000,,"Approx. 25 metres southwest of house, near fence (House Well)",NW-27-027-27-W4,963,metres,2011-10-20 10:38:47.710000000,CONVERSION
12565,,157661,,51.34936,-113.43332,,36,SW,27,26,4,1991,,Approx. 45 metres east of north house (House Well),SW-36-027-26-W4,918,metres,2011-10-20 10:38:47.710000000,CONVERSION
12566,,151501,,51.82965,-113.313253,,15,SE,33,24,4,1990,,"West of house, beside garden",SE-15-033-24-W4,901,metres,2011-10-20 10:38:47.710000000,CONVERSION
12567,,,,51.082946,-113.710964,,33,SE,24,27,4,1980,,9 meters east of west trailer,SE-33-024-27-W4,1013,metres,2011-10-20 10:38:47.710000000,CONVERSION
